Zipcode,Population,Poverty Count,No Education,High School Education,GED Education,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctoral Degree,No Degree,Degree
17552,20070.0,1992.0,15.0,4964.0,793.0,1432.0,2248.0,1165.0,160.0,64.0,5772.0,5069.0
17554,8212.0,1264.0,33.0,1770.0,220.0,620.0,807.0,309.0,54.0,82.0,2023.0,1872.0
17555,7026.0,422.0,68.0,1354.0,151.0,167.0,498.0,124.0,18.0,26.0,1573.0,833.0
17557,14781.0,1227.0,171.0,3141.0,525.0,408.0,1152.0,304.0,12.0,18.0,3837.0,1894.0
17560,5189.0,418.0,41.0,1948.0,165.0,177.0,307.0,77.0,0.0,0.0,2154.0,561.0
17562,4338.0,186.0,39.0,677.0,69.0,78.0,180.0,62.0,13.0,0.0,785.0,333.0
17563,3775.0,443.0,3.0,1055.0,111.0,87.0,155.0,55.0,8.0,3.0,1169.0,308.0
17565,2788.0,93.0,20.0,868.0,145.0,137.0,223.0,81.0,19.0,0.0,1033.0,460.0
17566,12568.0,1009.0,82.0,3153.0,322.0,485.0,731.0,311.0,42.0,65.0,3557.0,1634.0
17569,5971.0,363.0,33.0,1259.0,262.0,408.0,574.0,196.0,56.0,7.0,1554.0,1241.0
17570,233.0,63.0,0.0,39.0,35.0,0.0,66.0,0.0,0.0,0.0,74.0,66.0
17572,3867.0,369.0,0.0,784.0,225.0,94.0,221.0,37.0,9.0,0.0,1009.0,361.0
17576,258.0,0.0,16.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,45.0,15.0
17578,7033.0,866.0,111.0,1979.0,308.0,266.0,697.0,227.0,20.0,35.0,2398.0,1245.0
17579,6247.0,177.0,28.0,1353.0,135.0,289.0,646.0,234.0,45.0,39.0,1516.0,1253.0
17581,877.0,51.0,3.0,238.0,19.0,29.0,63.0,34.0,0.0,0.0,260.0,126.0
17582,2148.0,13.0,0.0,633.0,91.0,100.0,225.0,107.0,0.0,9.0,724.0,441.0
17584,8988.0,395.0,37.0,2486.0,286.0,554.0,1133.0,411.0,212.0,43.0,2809.0,2353.0
17601,51150.0,3082.0,479.0,9310.0,827.0,2851.0,8798.0,4570.0,1121.0,623.0,10616.0,17963.0
17602,53858.0,11194.0,684.0,10152.0,1958.0,2158.0,5534.0,2149.0,403.0,284.0,12794.0,10528.0
17603,61575.0,10731.0,954.0,12224.0,2143.0,2806.0,6769.0,2811.0,801.0,502.0,15321.0,13689.0
17606,487.0,31.0,0.0,270.0,0.0,10.0,116.0,24.0,0.0,0.0,270.0,150.0
17701,44662.0,9016.0,202.0,9712.0,1751.0,2604.0,3842.0,1602.0,623.0,270.0,11665.0,8941.0
21638,5128.0,529.0,6.0,993.0,100.0,247.0,864.0,362.0,149.0,37.0,1099.0,1659.0
21639,4379.0,433.0,30.0,1202.0,109.0,206.0,284.0,111.0,2.0,0.0,1341.0,603.0
21640,1359.0,266.0,11.0,438.0,43.0,46.0,47.0,2.0,9.0,0.0,492.0,104.0
21641,96.0,11.0,1.0,22.0,0.0,12.0,14.0,3.0,0.0,0.0,23.0,29.0
21643,5455.0,935.0,88.0,1257.0,249.0,269.0,364.0,177.0,0.0,11.0,1594.0,821.0
21644,191.0,2.0,0.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,36.0,43.0
21645,1058.0,116.0,14.0,252.0,64.0,57.0,160.0,98.0,17.0,8.0,330.0,340.0
21647,175.0,0.0,11.0,25.0,0.0,14.0,15.0,22.0,0.0,5.0,36.0,56.0
21648,267.0,30.0,0.0,69.0,0.0,0.0,12.0,8.0,0.0,0.0,69.0,20.0
21649,1976.0,656.0,16.0,315.0,31.0,83.0,14.0,14.0,1.0,0.0,362.0,112.0
21650,155.0,0.0,0.0,59.0,15.0,0.0,25.0,0.0,0.0,0.0,74.0,25.0
21651,2823.0,154.0,14.0,814.0,55.0,187.0,240.0,104.0,3.0,46.0,883.0,580.0
21652,140.0,9.0,0.0,11.0,0.0,0.0,69.0,29.0,10.0,11.0,11.0,119.0
21653,61.0,0.0,5.0,0.0,10.0,0.0,9.0,6.0,4.0,11.0,15.0,30.0
21654,1015.0,47.0,0.0,69.0,15.0,68.0,303.0,121.0,98.0,41.0,84.0,631.0
21655,5333.0,466.0,9.0,1624.0,160.0,343.0,528.0,150.0,3.0,30.0,1793.0,1054.0
21657,1021.0,110.0,0.0,277.0,2.0,70.0,116.0,53.0,10.0,1.0,279.0,250.0
21658,3768.0,350.0,61.0,454.0,91.0,232.0,707.0,250.0,119.0,91.0,606.0,1399.0
21659,1339.0,195.0,0.0,366.0,39.0,109.0,93.0,51.0,11.0,9.0,405.0,273.0
21660,3948.0,756.0,44.0,992.0,73.0,188.0,246.0,92.0,14.0,5.0,1109.0,545.0
21661,2556.0,222.0,56.0,543.0,83.0,99.0,275.0,143.0,66.0,41.0,682.0,624.0
21662,582.0,14.0,0.0,79.0,7.0,61.0,104.0,96.0,20.0,15.0,86.0,296.0
21663,3119.0,201.0,50.0,516.0,56.0,185.0,643.0,425.0,117.0,55.0,622.0,1425.0
21664,681.0,53.0,3.0,165.0,18.0,33.0,49.0,6.0,2.0,0.0,186.0,90.0
21665,368.0,9.0,0.0,57.0,11.0,0.0,57.0,25.0,20.0,27.0,68.0,129.0
21666,11698.0,392.0,25.0,2061.0,344.0,696.0,1841.0,865.0,179.0,113.0,2430.0,3694.0
21667,266.0,0.0,0.0,51.0,8.0,0.0,41.0,0.0,0.0,0.0,59.0,41.0
21668,2025.0,91.0,2.0,540.0,106.0,83.0,217.0,85.0,16.0,6.0,648.0,407.0
21669,216.0,0.0,0.0,69.0,5.0,0.0,22.0,0.0,13.0,5.0,74.0,40.0
21671,855.0,98.0,0.0,174.0,14.0,34.0,108.0,76.0,12.0,30.0,188.0,260.0
21672,144.0,21.0,0.0,74.0,11.0,0.0,12.0,0.0,0.0,0.0,85.0,12.0
21673,3142.0,454.0,11.0,626.0,106.0,140.0,408.0,260.0,92.0,30.0,743.0,930.0
21675,254.0,0.0,0.0,51.0,16.0,24.0,0.0,0.0,0.0,0.0,67.0,24.0
21676,473.0,15.0,0.0,93.0,0.0,24.0,31.0,31.0,10.0,6.0,93.0,102.0
21677,535.0,5.0,0.0,81.0,15.0,80.0,29.0,63.0,6.0,12.0,96.0,190.0
21678,2128.0,305.0,0.0,408.0,108.0,130.0,294.0,106.0,40.0,7.0,516.0,577.0
21679,456.0,0.0,0.0,80.0,18.0,25.0,58.0,66.0,6.0,14.0,98.0,169.0
21701,36588.0,3302.0,253.0,5611.0,684.0,1932.0,6174.0,3716.0,625.0,764.0,6548.0,13211.0
21702,39781.0,3282.0,224.0,5416.0,532.0,1957.0,5927.0,3580.0,551.0,816.0,6172.0,12831.0
21703,34666.0,3581.0,452.0,4789.0,445.0,1852.0,5380.0,2112.0,321.0,327.0,5686.0,9992.0
21704,15764.0,582.0,38.0,1440.0,199.0,767.0,3203.0,1674.0,248.0,348.0,1677.0,6240.0
21705,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21710,4784.0,161.0,33.0,636.0,49.0,233.0,898.0,480.0,143.0,84.0,718.0,1838.0
21711,972.0,96.0,14.0,450.0,51.0,20.0,38.0,7.0,7.0,0.0,515.0,72.0
21713,9970.0,730.0,78.0,2493.0,249.0,604.0,1047.0,465.0,95.0,33.0,2820.0,2244.0
21714,201.0,0.0,0.0,34.0,0.0,6.0,69.0,13.0,0.0,0.0,34.0,88.0
21716,5090.0,861.0,63.0,1071.0,184.0,274.0,645.0,141.0,24.0,60.0,1318.0,1144.0
21717,36.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,13.0
21718,147.0,13.0,0.0,27.0,2.0,1.0,27.0,11.0,2.0,2.0,29.0,43.0
21719,1255.0,127.0,0.0,374.0,40.0,55.0,115.0,10.0,0.0,0.0,414.0,180.0
21722,5976.0,610.0,63.0,1587.0,188.0,226.0,307.0,205.0,22.0,14.0,1838.0,774.0
21723,640.0,12.0,0.0,92.0,0.0,13.0,215.0,83.0,16.0,18.0,92.0,345.0
21727,6756.0,672.0,16.0,1002.0,137.0,243.0,593.0,242.0,84.0,50.0,1155.0,1212.0
21733,892.0,0.0,0.0,237.0,0.0,50.0,97.0,41.0,16.0,0.0,237.0,204.0
21734,688.0,64.0,3.0,208.0,8.0,19.0,43.0,22.0,0.0,0.0,219.0,84.0
21737,2010.0,3.0,0.0,160.0,0.0,56.0,435.0,288.0,73.0,40.0,160.0,892.0
21738,3461.0,16.0,0.0,206.0,15.0,87.0,753.0,587.0,83.0,138.0,221.0,1648.0
21740,61849.0,11214.0,497.0,13518.0,3021.0,2817.0,4006.0,1995.0,252.0,165.0,17036.0,9235.0
21742,32874.0,2928.0,152.0,5948.0,909.0,2101.0,4155.0,2235.0,436.0,264.0,7009.0,9191.0
21746,2656.0,0.0,0.0,381.0,483.0,45.0,101.0,35.0,0.0,0.0,864.0,181.0
21750,3797.0,375.0,27.0,1285.0,120.0,162.0,162.0,105.0,0.0,21.0,1432.0,450.0
21754,6025.0,181.0,51.0,831.0,47.0,230.0,1235.0,600.0,134.0,101.0,929.0,2300.0
21755,5672.0,114.0,28.0,1163.0,85.0,351.0,901.0,360.0,101.0,108.0,1276.0,1821.0
21756,3828.0,282.0,4.0,715.0,110.0,234.0,341.0,227.0,0.0,33.0,829.0,835.0
21757,3296.0,149.0,7.0,991.0,25.0,148.0,207.0,92.0,9.0,7.0,1023.0,463.0
21758,4705.0,355.0,29.0,999.0,68.0,261.0,632.0,304.0,74.0,16.0,1096.0,1287.0
21762,301.0,11.0,0.0,107.0,0.0,0.0,77.0,0.0,0.0,0.0,107.0,77.0
21766,558.0,54.0,0.0,230.0,0.0,25.0,25.0,8.0,0.0,0.0,230.0,58.0
21767,1286.0,294.0,0.0,172.0,111.0,28.0,109.0,15.0,0.0,0.0,283.0,152.0
21769,11476.0,348.0,25.0,1734.0,158.0,607.0,2189.0,1070.0,168.0,253.0,1917.0,4287.0
21770,5187.0,113.0,47.0,816.0,116.0,235.0,1064.0,526.0,22.0,79.0,979.0,1926.0
21771,29220.0,864.0,191.0,4482.0,332.0,1460.0,4569.0,2381.0,337.0,377.0,5005.0,9124.0
21773,5478.0,213.0,48.0,1062.0,64.0,420.0,925.0,440.0,64.0,63.0,1174.0,1912.0
21774,12909.0,441.0,33.0,1330.0,135.0,527.0,2590.0,1529.0,203.0,176.0,1498.0,5025.0
21776,5148.0,231.0,14.0,1130.0,156.0,242.0,658.0,187.0,39.0,16.0,1300.0,1142.0
21777,1616.0,66.0,5.0,221.0,55.0,58.0,334.0,154.0,13.0,25.0,281.0,584.0
21778,1220.0,54.0,7.0,438.0,0.0,58.0,66.0,15.0,0.0,37.0,445.0,176.0
21779,1096.0,57.0,0.0,196.0,0.0,36.0,152.0,58.0,0.0,0.0,196.0,246.0
25315,3175.0,652.0,19.0,969.0,152.0,131.0,220.0,36.0,0.0,6.0,1140.0,393.0
25320,6387.0,967.0,48.0,1721.0,348.0,183.0,367.0,80.0,28.0,10.0,2117.0,668.0
25401,13934.0,4257.0,82.0,2771.0,719.0,521.0,946.0,466.0,67.0,78.0,3572.0,2078.0
25403,13432.0,917.0,33.0,2125.0,324.0,667.0,1798.0,691.0,78.0,41.0,2482.0,3275.0
25404,22602.0,2877.0,124.0,4614.0,920.0,1301.0,1755.0,777.0,127.0,148.0,5658.0,4108.0
25405,13363.0,1489.0,63.0,2999.0,781.0,772.0,1061.0,557.0,96.0,13.0,3843.0,2499.0
25411,12386.0,1461.0,203.0,3253.0,465.0,697.0,1009.0,634.0,32.0,97.0,3921.0,2469.0
25413,8346.0,643.0,62.0,2153.0,402.0,464.0,655.0,158.0,40.0,41.0,2617.0,1358.0
25414,17562.0,1778.0,46.0,3030.0,460.0,677.0,2652.0,1166.0,102.0,149.0,3536.0,4746.0
25419,10198.0,1326.0,35.0,2111.0,501.0,626.0,766.0,597.0,70.0,14.0,2647.0,2073.0
25420,3685.0,231.0,0.0,1003.0,171.0,219.0,295.0,97.0,13.0,0.0,1174.0,624.0
25422,2081.0,226.0,0.0,526.0,123.0,105.0,200.0,9.0,7.0,4.0,649.0,325.0
25425,13160.0,1046.0,32.0,2368.0,657.0,706.0,1484.0,725.0,137.0,115.0,3057.0,3167.0
25427,12812.0,847.0,105.0,2846.0,734.0,592.0,1206.0,615.0,148.0,161.0,3685.0,2722.0
25428,12558.0,1811.0,121.0,2496.0,652.0,559.0,1116.0,358.0,18.0,22.0,3269.0,2073.0
25430,8228.0,862.0,85.0,1880.0,625.0,272.0,893.0,354.0,55.0,8.0,2590.0,1582.0
25431,173.0,29.0,0.0,57.0,76.0,0.0,0.0,0.0,11.0,0.0,133.0,11.0
25432,112.0,14.0,0.0,60.0,13.0,0.0,5.0,0.0,0.0,0.0,73.0,5.0
25434,2482.0,442.0,0.0,1058.0,137.0,78.0,57.0,20.0,0.0,0.0,1195.0,155.0
25437,377.0,28.0,0.0,72.0,30.0,0.0,10.0,0.0,0.0,0.0,102.0,10.0
25438,6741.0,1114.0,47.0,1497.0,405.0,290.0,643.0,234.0,22.0,28.0,1949.0,1217.0
25442,1748.0,179.0,0.0,270.0,60.0,88.0,232.0,117.0,26.0,0.0,330.0,463.0
25443,7439.0,475.0,5.0,604.0,156.0,316.0,1138.0,724.0,118.0,184.0,765.0,2480.0
25444,142.0,0.0,0.0,42.0,26.0,0.0,0.0,21.0,0.0,0.0,68.0,21.0
25446,1840.0,576.0,0.0,314.0,101.0,72.0,186.0,49.0,0.0,0.0,415.0,307.0
25501,1339.0,147.0,0.0,390.0,70.0,43.0,59.0,40.0,0.0,0.0,460.0,142.0
25502,1183.0,229.0,0.0,382.0,98.0,18.0,26.0,6.0,0.0,0.0,480.0,50.0
25503,1368.0,398.0,0.0,345.0,86.0,83.0,36.0,0.0,0.0,0.0,431.0,119.0
25504,12876.0,1353.0,145.0,2378.0,357.0,867.0,1422.0,543.0,270.0,155.0,2880.0,3257.0
25505,658.0,41.0,0.0,236.0,0.0,19.0,36.0,0.0,0.0,0.0,236.0,55.0
25506,5269.0,1808.0,163.0,1443.0,166.0,124.0,73.0,63.0,14.0,15.0,1772.0,289.0
25507,853.0,96.0,0.0,127.0,22.0,71.0,70.0,56.0,15.0,15.0,149.0,227.0
25508,9711.0,1591.0,66.0,2712.0,301.0,539.0,478.0,234.0,50.0,9.0,3079.0,1310.0
25510,5061.0,905.0,11.0,1045.0,339.0,340.0,461.0,338.0,37.0,5.0,1395.0,1181.0
25511,1149.0,303.0,10.0,267.0,101.0,34.0,11.0,0.0,0.0,0.0,378.0,45.0
25512,1020.0,135.0,15.0,311.0,77.0,18.0,45.0,8.0,0.0,0.0,403.0,71.0
25514,3501.0,1093.0,53.0,1096.0,239.0,68.0,48.0,68.0,0.0,0.0,1388.0,184.0
25515,2312.0,374.0,8.0,759.0,90.0,221.0,86.0,13.0,0.0,0.0,857.0,320.0
25517,2110.0,350.0,0.0,534.0,194.0,72.0,12.0,27.0,0.0,0.0,728.0,111.0
25520,1737.0,282.0,0.0,433.0,15.0,114.0,0.0,0.0,0.0,0.0,448.0,114.0
25521,959.0,365.0,0.0,275.0,18.0,27.0,26.0,0.0,0.0,0.0,293.0,53.0
25523,2759.0,673.0,13.0,787.0,104.0,45.0,149.0,108.0,37.0,15.0,904.0,354.0
25524,3377.0,740.0,73.0,856.0,226.0,193.0,66.0,50.0,22.0,0.0,1155.0,331.0
25526,22772.0,1946.0,112.0,4268.0,859.0,1723.0,2398.0,1570.0,437.0,147.0,5239.0,6275.0
25529,1109.0,389.0,11.0,288.0,82.0,19.0,77.0,0.0,0.0,0.0,381.0,96.0
25530,5174.0,794.0,49.0,1291.0,166.0,419.0,371.0,154.0,0.0,0.0,1506.0,944.0
25534,318.0,125.0,0.0,56.0,0.0,10.0,0.0,0.0,0.0,0.0,56.0,10.0
25535,3003.0,202.0,0.0,636.0,224.0,139.0,236.0,131.0,54.0,0.0,860.0,560.0
25537,1528.0,152.0,33.0,380.0,87.0,78.0,55.0,119.0,0.0,0.0,500.0,252.0
25540,178.0,68.0,0.0,8.0,8.0,20.0,0.0,0.0,0.0,0.0,16.0,20.0
25541,8914.0,914.0,47.0,2030.0,407.0,555.0,950.0,343.0,66.0,66.0,2484.0,1980.0
25545,5262.0,305.0,33.0,1297.0,148.0,248.0,494.0,227.0,23.0,73.0,1478.0,1065.0
25547,911.0,124.0,0.0,174.0,0.0,67.0,0.0,0.0,0.0,0.0,174.0,67.0
25550,8348.0,1179.0,0.0,2382.0,328.0,478.0,516.0,251.0,19.0,0.0,2710.0,1264.0
25555,1833.0,155.0,7.0,611.0,36.0,54.0,86.0,111.0,7.0,8.0,654.0,266.0
25557,1559.0,281.0,28.0,450.0,118.0,18.0,42.0,14.0,15.0,0.0,596.0,89.0
25559,2033.0,65.0,0.0,688.0,46.0,37.0,95.0,57.0,0.0,0.0,734.0,189.0
25560,8288.0,303.0,25.0,1725.0,273.0,600.0,1049.0,661.0,88.0,83.0,2023.0,2481.0
25564,1700.0,471.0,54.0,303.0,20.0,62.0,25.0,29.0,0.0,0.0,377.0,116.0
25565,702.0,169.0,0.0,274.0,46.0,4.0,14.0,0.0,0.0,0.0,320.0,18.0
25567,857.0,134.0,0.0,337.0,47.0,15.0,33.0,14.0,60.0,0.0,384.0,122.0
25570,6419.0,2471.0,28.0,1473.0,353.0,260.0,266.0,81.0,13.0,7.0,1854.0,627.0
25571,1939.0,595.0,14.0,583.0,40.0,98.0,74.0,12.0,0.0,0.0,637.0,184.0
25573,1083.0,334.0,0.0,285.0,118.0,51.0,31.0,24.0,0.0,0.0,403.0,106.0
25601,5468.0,1035.0,110.0,1150.0,311.0,203.0,331.0,107.0,58.0,14.0,1571.0,713.0
25606,1312.0,415.0,20.0,363.0,51.0,0.0,45.0,24.0,0.0,0.0,434.0,69.0
25607,897.0,225.0,7.0,270.0,78.0,48.0,0.0,8.0,0.0,0.0,355.0,56.0
25608,1081.0,333.0,0.0,322.0,47.0,11.0,14.0,40.0,0.0,0.0,369.0,65.0
25611,1189.0,133.0,0.0,177.0,49.0,0.0,13.0,0.0,0.0,0.0,226.0,13.0
25617,664.0,140.0,0.0,166.0,39.0,9.0,71.0,0.0,0.0,0.0,205.0,80.0
25621,2071.0,501.0,32.0,417.0,107.0,118.0,89.0,86.0,0.0,0.0,556.0,293.0
25624,240.0,127.0,0.0,67.0,0.0,21.0,0.0,0.0,0.0,0.0,67.0,21.0
25625,1504.0,56.0,14.0,213.0,141.0,122.0,71.0,66.0,0.0,0.0,368.0,259.0
25628,474.0,75.0,7.0,87.0,43.0,31.0,28.0,0.0,0.0,0.0,137.0,59.0
25630,908.0,358.0,5.0,211.0,11.0,39.0,0.0,0.0,0.0,0.0,227.0,39.0
25632,475.0,175.0,27.0,188.0,12.0,38.0,0.0,0.0,55.0,0.0,227.0,93.0
25634,523.0,66.0,10.0,102.0,18.0,24.0,28.0,0.0,0.0,0.0,130.0,52.0
25635,1288.0,379.0,7.0,364.0,11.0,58.0,45.0,16.0,16.0,6.0,382.0,141.0
28683,1389.0,313.0,12.0,329.0,139.0,47.0,113.0,19.0,0.0,0.0,480.0,179.0
28684,2498.0,548.0,0.0,389.0,37.0,181.0,275.0,61.0,28.0,15.0,426.0,560.0
28685,1757.0,438.0,20.0,511.0,28.0,113.0,91.0,43.0,0.0,11.0,559.0,258.0
28689,1326.0,101.0,21.0,323.0,117.0,99.0,111.0,9.0,10.0,0.0,461.0,229.0
28690,8991.0,1846.0,40.0,1686.0,451.0,848.0,878.0,345.0,100.0,0.0,2177.0,2171.0
28692,3921.0,386.0,22.0,765.0,64.0,163.0,614.0,170.0,36.0,96.0,851.0,1079.0
28693,1346.0,323.0,6.0,264.0,38.0,72.0,106.0,67.0,0.0,0.0,308.0,245.0
28694,7368.0,1468.0,52.0,1414.0,187.0,678.0,687.0,372.0,15.0,58.0,1653.0,1810.0
28697,13151.0,2255.0,129.0,2260.0,370.0,1209.0,1355.0,383.0,108.0,48.0,2759.0,3103.0
28698,1931.0,359.0,20.0,479.0,43.0,129.0,143.0,43.0,17.0,18.0,542.0,350.0
28701,3441.0,515.0,61.0,688.0,113.0,228.0,476.0,195.0,24.0,21.0,862.0,944.0
28702,648.0,137.0,0.0,107.0,16.0,4.0,118.0,4.0,14.0,0.0,123.0,140.0
28704,20036.0,1957.0,63.0,2349.0,324.0,1267.0,3523.0,1666.0,484.0,388.0,2736.0,7328.0
28705,7094.0,1211.0,92.0,1352.0,317.0,440.0,599.0,160.0,80.0,21.0,1761.0,1300.0
28707,120.0,74.0,0.0,15.0,0.0,34.0,19.0,8.0,10.0,0.0,15.0,71.0
28708,593.0,150.0,0.0,278.0,69.0,18.0,57.0,15.0,0.0,15.0,347.0,105.0
28709,2469.0,398.0,0.0,454.0,175.0,214.0,258.0,110.0,21.0,27.0,629.0,630.0
28711,13592.0,1371.0,109.0,1998.0,336.0,764.0,2302.0,1360.0,271.0,195.0,2443.0,4892.0
28712,19251.0,2857.0,91.0,2925.0,664.0,1047.0,2866.0,1414.0,312.0,279.0,3680.0,5918.0
28713,8678.0,1689.0,70.0,1789.0,409.0,496.0,680.0,259.0,34.0,44.0,2268.0,1513.0
28714,16379.0,3362.0,212.0,3310.0,795.0,1231.0,1645.0,474.0,130.0,158.0,4317.0,3638.0
28715,25995.0,4085.0,236.0,4508.0,1270.0,1554.0,3103.0,1113.0,190.0,251.0,6014.0,6211.0
28716,17163.0,2569.0,43.0,3017.0,747.0,2029.0,1290.0,429.0,93.0,65.0,3807.0,3906.0
28717,1735.0,385.0,0.0,283.0,95.0,138.0,166.0,84.0,38.0,25.0,378.0,451.0
28718,371.0,0.0,14.0,82.0,18.0,25.0,54.0,0.0,0.0,0.0,114.0,79.0
28719,8256.0,2194.0,62.0,1205.0,459.0,496.0,422.0,146.0,10.0,28.0,1726.0,1102.0
28720,98.0,15.0,0.0,24.0,4.0,10.0,12.0,4.0,1.0,1.0,28.0,28.0
28721,9962.0,1771.0,25.0,1896.0,402.0,785.0,1078.0,419.0,53.0,35.0,2323.0,2370.0
28722,6731.0,901.0,51.0,1046.0,230.0,469.0,894.0,519.0,102.0,56.0,1327.0,2040.0
28723,10836.0,2557.0,57.0,736.0,260.0,351.0,932.0,605.0,132.0,169.0,1053.0,2189.0
28725,33.0,18.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,19.0
28726,2181.0,522.0,0.0,354.0,159.0,94.0,194.0,60.0,9.0,10.0,513.0,367.0
28729,3576.0,109.0,0.0,653.0,142.0,213.0,394.0,230.0,73.0,0.0,795.0,910.0
28730,9709.0,645.0,92.0,1410.0,293.0,637.0,1479.0,718.0,123.0,95.0,1795.0,3052.0
28731,8728.0,1111.0,161.0,1194.0,287.0,598.0,1438.0,459.0,79.0,54.0,1642.0,2628.0
28732,17322.0,1463.0,57.0,2719.0,486.0,1142.0,2859.0,864.0,219.0,126.0,3262.0,5210.0
28733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28734,26780.0,5172.0,203.0,5127.0,1330.0,2150.0,2556.0,959.0,153.0,111.0,6660.0,5929.0
28735,287.0,13.0,0.0,66.0,42.0,17.0,0.0,8.0,0.0,16.0,108.0,41.0
28736,805.0,211.0,0.0,164.0,5.0,5.0,61.0,88.0,40.0,0.0,169.0,194.0
28739,19609.0,2439.0,123.0,2618.0,546.0,1282.0,3636.0,1603.0,288.0,419.0,3287.0,7228.0
28740,1391.0,341.0,64.0,374.0,79.0,19.0,100.0,31.0,29.0,0.0,517.0,179.0
28741,3886.0,335.0,5.0,504.0,71.0,243.0,894.0,351.0,196.0,69.0,580.0,1753.0
28742,2910.0,184.0,5.0,589.0,220.0,262.0,326.0,189.0,10.0,19.0,814.0,806.0
28743,2061.0,469.0,100.0,416.0,95.0,43.0,124.0,43.0,6.0,0.0,611.0,216.0
28745,838.0,0.0,0.0,13.0,31.0,0.0,172.0,165.0,66.0,26.0,44.0,429.0
28746,2168.0,143.0,9.0,278.0,37.0,206.0,466.0,187.0,61.0,57.0,324.0,977.0
28747,2315.0,338.0,0.0,516.0,159.0,198.0,164.0,54.0,36.0,17.0,675.0,469.0
28748,12376.0,2121.0,30.0,2887.0,575.0,912.0,792.0,403.0,85.0,34.0,3492.0,2226.0
28749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28751,3386.0,367.0,23.0,701.0,144.0,307.0,509.0,256.0,47.0,30.0,868.0,1149.0
28752,30274.0,5914.0,227.0,5813.0,1739.0,2419.0,2217.0,722.0,177.0,56.0,7779.0,5591.0
28753,10933.0,1761.0,197.0,2131.0,474.0,938.0,924.0,500.0,83.0,134.0,2802.0,2579.0
28754,9185.0,1439.0,49.0,1317.0,331.0,459.0,1196.0,565.0,154.0,85.0,1697.0,2459.0
28756,4375.0,1003.0,6.0,799.0,173.0,437.0,510.0,153.0,11.0,28.0,978.0,1139.0
28757,183.0,0.0,0.0,4.0,0.0,2.0,56.0,36.0,27.0,15.0,4.0,136.0
28759,7287.0,560.0,75.0,1142.0,327.0,631.0,978.0,446.0,94.0,72.0,1544.0,2221.0
28761,8185.0,1429.0,105.0,1660.0,374.0,357.0,675.0,167.0,78.0,86.0,2139.0,1363.0
28762,6819.0,1577.0,79.0,1303.0,457.0,647.0,418.0,131.0,13.0,14.0,1839.0,1223.0
28763,2498.0,548.0,13.0,249.0,210.0,241.0,300.0,125.0,25.0,0.0,472.0,691.0
28766,1114.0,107.0,0.0,342.0,31.0,128.0,56.0,36.0,0.0,26.0,373.0,246.0
28768,7287.0,1040.0,0.0,1213.0,174.0,497.0,1043.0,461.0,48.0,97.0,1387.0,2146.0
28771,8138.0,1588.0,98.0,1649.0,373.0,300.0,499.0,227.0,38.0,0.0,2120.0,1064.0
28772,1323.0,24.0,0.0,331.0,18.0,77.0,102.0,40.0,0.0,0.0,349.0,219.0
28773,3356.0,424.0,0.0,659.0,93.0,259.0,467.0,150.0,40.0,36.0,752.0,952.0
28774,1035.0,45.0,0.0,118.0,7.0,79.0,236.0,70.0,27.0,55.0,125.0,467.0
28775,273.0,4.0,0.0,56.0,13.0,0.0,80.0,0.0,0.0,0.0,69.0,80.0
28777,10192.0,1472.0,69.0,1992.0,780.0,802.0,689.0,352.0,108.0,36.0,2841.0,1987.0
28778,11054.0,1869.0,165.0,2370.0,514.0,572.0,1474.0,468.0,77.0,82.0,3049.0,2673.0
28779,16965.0,3242.0,147.0,2153.0,564.0,1186.0,2201.0,947.0,156.0,480.0,2864.0,4970.0
28781,907.0,144.0,0.0,267.0,24.0,81.0,111.0,9.0,7.0,0.0,291.0,208.0
28782,6322.0,610.0,60.0,776.0,233.0,435.0,1330.0,428.0,196.0,63.0,1069.0,2452.0
28783,1747.0,523.0,7.0,555.0,170.0,80.0,60.0,54.0,0.0,0.0,732.0,194.0
28785,7735.0,1735.0,43.0,1250.0,362.0,624.0,1096.0,459.0,19.0,28.0,1655.0,2226.0
28786,20516.0,3409.0,108.0,3204.0,937.0,1767.0,2325.0,1408.0,271.0,231.0,4249.0,6002.0
28787,20567.0,2379.0,127.0,3669.0,853.0,1073.0,2677.0,1379.0,192.0,298.0,4649.0,5619.0
28789,5160.0,922.0,0.0,913.0,342.0,587.0,449.0,230.0,99.0,25.0,1255.0,1390.0
28790,3428.0,235.0,18.0,452.0,146.0,218.0,377.0,174.0,26.0,37.0,616.0,832.0
31779,9766.0,2163.0,36.0,2349.0,978.0,398.0,356.0,160.0,3.0,31.0,3363.0,948.0
31780,1816.0,383.0,51.0,387.0,60.0,58.0,138.0,54.0,7.0,10.0,498.0,267.0
